sequence,urn,document,lexeme
725,urn:cts:compnov:bible.genesis:26.33,vulgate,ls.n3134
725,urn:cts:compnov:bible.genesis:26.33,vulgate,ls.n46529
725,urn:cts:compnov:bible.genesis:26.33,targum,ls.n46529
726,urn:cts:compnov:bible.genesis:26.34,greek,lsj.n31130
726,urn:cts:compnov:bible.genesis:26.34,greek,lsj.n61791
726,urn:cts:compnov:bible.genesis:26.34,vulgate,ls.n14847
726,urn:cts:compnov:bible.genesis:26.34,targum,ls.n46529
726,urn:cts:compnov:bible.genesis:26.34,targum,ls.n363
726,urn:cts:compnov:bible.genesis:26.34,septuagint,ls.n46529
726,urn:cts:compnov:bible.genesis:26.34,septuagint,ls.n363
727,urn:cts:compnov:bible.genesis:26.35,greek,lsj.n31130
727,urn:cts:compnov:bible.genesis:26.35,vulgate,ls.n32359
727,urn:cts:compnov:bible.genesis:26.35,targum,ls.n46529
727,urn:cts:compnov:bible.genesis:26.35,targum,ls.n27841
727,urn:cts:compnov:bible.genesis:26.35,septuagint,ls.n46529
727,urn:cts:compnov:bible.genesis:26.35,septuagint,ls.n10770
728,urn:cts:compnov:bible.genesis:27.1,greek,lsj.n22209
728,urn:cts:compnov:bible.genesis:27.1,greek,lsj.n52571
728,urn:cts:compnov:bible.genesis:27.1,greek,lsj.n31161
728,urn:cts:compnov:bible.genesis:27.1,vulgate,ls.n50883
728,urn:cts:compnov:bible.genesis:27.1,vulgate,ls.n37193
728,urn:cts:compnov:bible.genesis:27.1,vulgate,ls.n13804
728,urn:cts:compnov:bible.genesis:27.1,vulgate,ls.n41387
728,urn:cts:compnov:bible.genesis:27.1,vulgate,ls.n1010
728,urn:cts:compnov:bible.genesis:27.1,targum,ls.n17516
728,urn:cts:compnov:bible.genesis:27.1,targum,ls.n46529
728,urn:cts:compnov:bible.genesis:27.1,targum,ls.n37193
728,urn:cts:compnov:bible.genesis:27.1,targum,ls.n13804
728,urn:cts:compnov:bible.genesis:27.1,septuagint,ls.n17516
728,urn:cts:compnov:bible.genesis:27.1,septuagint,ls.n46529
728,urn:cts:compnov:bible.genesis:27.1,septuagint,ls.n13804
729,urn:cts:compnov:bible.genesis:27.2,greek,lsj.n31161
729,urn:cts:compnov:bible.genesis:27.2,vulgate,ls.n50883
729,urn:cts:compnov:bible.genesis:27.2,vulgate,ls.n23674
729,urn:cts:compnov:bible.genesis:27.2,targum,ls.n46529
729,urn:cts:compnov:bible.genesis:27.2,septuagint,ls.n13804
729,urn:cts:compnov:bible.genesis:27.2,septuagint,ls.n42976
730,urn:cts:compnov:bible.genesis:27.3,vulgate,ls.n46587
730,urn:cts:compnov:bible.genesis:27.3,septuagint,ls.n46587
731,urn:cts:compnov:bible.genesis:27.4,greek,lsj.n84234
731,urn:cts:compnov:bible.genesis:27.4,greek,lsj.n12641
731,urn:cts:compnov:bible.genesis:27.4,vulgate,ls.n29707
731,urn:cts:compnov:bible.genesis:27.4,targum,ls.n29707
731,urn:cts:compnov:bible.genesis:27.4,septuagint,ls.n2280
731,urn:cts:compnov:bible.genesis:27.4,septuagint,ls.n29707
732,urn:cts:compnov:bible.genesis:27.5,greek,lsj.n3398
732,urn:cts:compnov:bible.genesis:27.5,targum,ls.n4453
732,urn:cts:compnov:bible.genesis:27.5,septuagint,ls.n26988
733,urn:cts:compnov:bible.genesis:27.6,greek,lsj.n31161
733,urn:cts:compnov:bible.genesis:27.6,greek,lsj.n3398
733,urn:cts:compnov:bible.genesis:27.6,greek,lsj.n62205
733,urn:cts:compnov:bible.genesis:27.6,vulgate,ls.n13804
733,urn:cts:compnov:bible.genesis:27.6,vulgate,ls.n4453
733,urn:cts:compnov:bible.genesis:27.6,vulgate,ls.n26988
733,urn:cts:compnov:bible.genesis:27.6,targum,ls.n13804
733,urn:cts:compnov:bible.genesis:27.6,septuagint,ls.n13804
733,urn:cts:compnov:bible.genesis:27.6,septuagint,ls.n26988
734,urn:cts:compnov:bible.genesis:27.7,greek,lsj.n84234
734,urn:cts:compnov:bible.genesis:27.7,greek,lsj.n12641
734,urn:cts:compnov:bible.genesis:27.7,vulgate,ls.n29707
735,urn:cts:compnov:bible.genesis:27.8,septuagint,ls.n4453
736,urn:cts:compnov:bible.genesis:27.9,greek,lsj.n84234
736,urn:cts:compnov:bible.genesis:27.9,vulgate,ls.n17516
736,urn:cts:compnov:bible.genesis:27.9,targum,ls.n17516
736,urn:cts:compnov:bible.genesis:27.9,septuagint,ls.n363
736,urn:cts:compnov:bible.genesis:27.9,septuagint,ls.n17516
736,urn:cts:compnov:bible.genesis:27.9,septuagint,ls.n2280
737,urn:cts:compnov:bible.genesis:27.10,greek,lsj.n12641
737,urn:cts:compnov:bible.genesis:27.10,vulgate,ls.n29707
737,urn:cts:compnov:bible.genesis:27.10,targum,ls.n12664
737,urn:cts:compnov:bible.genesis:27.10,septuagint,ls.n29707
738,urn:cts:compnov:bible.genesis:27.11,greek,lsj.n31161
738,urn:cts:compnov:bible.genesis:27.11,greek,lsj.n31130
738,urn:cts:compnov:bible.genesis:27.11,vulgate,ls.n41387
738,urn:cts:compnov:bible.genesis:27.11,vulgate,ls.n46529
738,urn:cts:compnov:bible.genesis:27.11,targum,ls.n13804
738,urn:cts:compnov:bible.genesis:27.11,targum,ls.n46529
738,urn:cts:compnov:bible.genesis:27.11,septuagint,ls.n13804
738,urn:cts:compnov:bible.genesis:27.11,septuagint,ls.n46529
739,urn:cts:compnov:bible.genesis:27.12,greek,lsj.n31130
739,urn:cts:compnov:bible.genesis:27.12,vulgate,ls.n43681
739,urn:cts:compnov:bible.genesis:27.12,vulgate,ls.n48358
739,urn:cts:compnov:bible.genesis:27.12,vulgate,ls.n39703
739,urn:cts:compnov:bible.genesis:27.12,targum,ls.n46529
739,urn:cts:compnov:bible.genesis:27.12,septuagint,ls.n46529
739,urn:cts:compnov:bible.genesis:27.12,septuagint,ls.n15868
740,urn:cts:compnov:bible.genesis:27.13,greek,lsj.n31161
740,urn:cts:compnov:bible.genesis:27.13,vulgate,ls.n46529
740,urn:cts:compnov:bible.genesis:27.13,vulgate,ls.n4453
740,urn:cts:compnov:bible.genesis:27.13,vulgate,ls.n13804
740,urn:cts:compnov:bible.genesis:27.13,targum,ls.n13804
740,urn:cts:compnov:bible.genesis:27.13,targum,ls.n46529
740,urn:cts:compnov:bible.genesis:27.13,targum,ls.n31035
740,urn:cts:compnov:bible.genesis:27.13,septuagint,ls.n13804
740,urn:cts:compnov:bible.genesis:27.13,septuagint,ls.n16612
741,urn:cts:compnov:bible.genesis:27.14,greek,lsj.n61791
741,urn:cts:compnov:bible.genesis:27.14,greek,lsj.n84234
741,urn:cts:compnov:bible.genesis:27.14,vulgate,ls.n12664
741,urn:cts:compnov:bible.genesis:27.14,vulgate,ls.n12628
741,urn:cts:compnov:bible.genesis:27.14,vulgate,ls.n31212
741,urn:cts:compnov:bible.genesis:27.14,targum,ls.n17964
741,urn:cts:compnov:bible.genesis:27.14,targum,ls.n12664
741,urn:cts:compnov:bible.genesis:27.14,targum,ls.n17516
741,urn:cts:compnov:bible.genesis:27.14,septuagint,ls.n363
741,urn:cts:compnov:bible.genesis:27.14,septuagint,ls.n12664
741,urn:cts:compnov:bible.genesis:27.14,septuagint,ls.n17516
741,urn:cts:compnov:bible.genesis:27.14,septuagint,ls.n2280
742,urn:cts:compnov:bible.genesis:27.15,greek,lsj.n61791
742,urn:cts:compnov:bible.genesis:27.15,greek,lsj.n31130
742,urn:cts:compnov:bible.genesis:27.15,vulgate,ls.n20077
742,urn:cts:compnov:bible.genesis:27.15,targum,ls.n17964
742,urn:cts:compnov:bible.genesis:27.15,targum,ls.n46529
742,urn:cts:compnov:bible.genesis:27.15,septuagint,ls.n363
742,urn:cts:compnov:bible.genesis:27.15,septuagint,ls.n46529
742,urn:cts:compnov:bible.genesis:27.15,septuagint,ls.n15868
744,urn:cts:compnov:bible.genesis:27.17,greek,lsj.n26447
744,urn:cts:compnov:bible.genesis:27.17,greek,lsj.n84234
744,urn:cts:compnov:bible.genesis:27.17,vulgate,ls.n12628
744,urn:cts:compnov:bible.genesis:27.17,vulgate,ls.n48671
744,urn:cts:compnov:bible.genesis:27.17,targum,ls.n37010
744,urn:cts:compnov:bible.genesis:27.17,targum,ls.n17516
744,urn:cts:compnov:bible.genesis:27.17,septuagint,ls.n12628
744,urn:cts:compnov:bible.genesis:27.17,septuagint,ls.n17516
745,urn:cts:compnov:bible.genesis:27.18,greek,lsj.n31161
745,urn:cts:compnov:bible.genesis:27.18,greek,lsj.n31130
745,urn:cts:compnov:bible.genesis:27.18,vulgate,ls.n13804
745,urn:cts:compnov:bible.genesis:27.18,vulgate,ls.n41387
745,urn:cts:compnov:bible.genesis:27.18,vulgate,ls.n4453
745,urn:cts:compnov:bible.genesis:27.18,vulgate,ls.n46529
745,urn:cts:compnov:bible.genesis:27.18,targum,ls.n46529
745,urn:cts:compnov:bible.genesis:27.18,targum,ls.n13804
745,urn:cts:compnov:bible.genesis:27.18,septuagint,ls.n13804
745,urn:cts:compnov:bible.genesis:27.18,septuagint,ls.n46529
746,urn:cts:compnov:bible.genesis:27.19,greek,lsj.n31161
746,urn:cts:compnov:bible.genesis:27.19,greek,lsj.n84234
746,urn:cts:compnov:bible.genesis:27.19,vulgate,ls.n13804
746,urn:cts:compnov:bible.genesis:27.19,vulgate,ls.n46529
746,urn:cts:compnov:bible.genesis:27.19,vulgate,ls.n17516
746,urn:cts:compnov:bible.genesis:27.19,vulgate,ls.n43305
746,urn:cts:compnov:bible.genesis:27.19,targum,ls.n46529
746,urn:cts:compnov:bible.genesis:27.19,targum,ls.n17516
746,urn:cts:compnov:bible.genesis:27.19,targum,ls.n26988
746,urn:cts:compnov:bible.genesis:27.19,septuagint,ls.n13804
746,urn:cts:compnov:bible.genesis:27.19,septuagint,ls.n17516
746,urn:cts:compnov:bible.genesis:27.19,septuagint,ls.n26988
746,urn:cts:compnov:bible.genesis:27.19,septuagint,ls.n46529
746,urn:cts:compnov:bible.genesis:27.19,septuagint,ls.n43305
747,urn:cts:compnov:bible.genesis:27.20,greek,lsj.n31161
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n23674
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n8443
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n24717
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n37193
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n41387
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n46529
747,urn:cts:compnov:bible.genesis:27.20,vulgate,ls.n51298
747,urn:cts:compnov:bible.genesis:27.20,targum,ls.n46529
747,urn:cts:compnov:bible.genesis:27.20,targum,ls.n8443
747,urn:cts:compnov:bible.genesis:27.20,targum,ls.n24717
747,urn:cts:compnov:bible.genesis:27.20,septuagint,ls.n13804
747,urn:cts:compnov:bible.genesis:27.20,septuagint,ls.n8443
747,urn:cts:compnov:bible.genesis:27.20,septuagint,ls.n24717
747,urn:cts:compnov:bible.genesis:27.20,septuagint,ls.n48671
748,urn:cts:compnov:bible.genesis:27.21,greek,lsj.n31161
748,urn:cts:compnov:bible.genesis:27.21,greek,lsj.n31130
748,urn:cts:compnov:bible.genesis:27.21,vulgate,ls.n13804
748,urn:cts:compnov:bible.genesis:27.21,vulgate,ls.n47460
748,urn:cts:compnov:bible.genesis:27.21,vulgate,ls.n46529
748,urn:cts:compnov:bible.genesis:27.21,targum,ls.n13804
748,urn:cts:compnov:bible.genesis:27.21,targum,ls.n46529
748,urn:cts:compnov:bible.genesis:27.21,septuagint,ls.n46529
749,urn:cts:compnov:bible.genesis:27.22,greek,lsj.n31161
749,urn:cts:compnov:bible.genesis:27.22,vulgate,ls.n15868
749,urn:cts:compnov:bible.genesis:27.22,vulgate,ls.n13804
749,urn:cts:compnov:bible.genesis:27.22,vulgate,ls.n46529
749,urn:cts:compnov:bible.genesis:27.22,septuagint,ls.n13804
749,urn:cts:compnov:bible.genesis:27.22,septuagint,ls.n46529
750,urn:cts:compnov:bible.genesis:27.23,greek,lsj.n31130
750,urn:cts:compnov:bible.genesis:27.23,vulgate,ls.n8938
750,urn:cts:compnov:bible.genesis:27.23,targum,ls.n8938
750,urn:cts:compnov:bible.genesis:27.23,targum,ls.n46529
750,urn:cts:compnov:bible.genesis:27.23,septuagint,ls.n8938
750,urn:cts:compnov:bible.genesis:27.23,septuagint,ls.n46529
751,urn:cts:compnov:bible.genesis:27.24,greek,lsj.n31161
751,urn:cts:compnov:bible.genesis:27.24,greek,lsj.n31130
751,urn:cts:compnov:bible.genesis:27.24,vulgate,ls.n46529
751,urn:cts:compnov:bible.genesis:27.24,vulgate,ls.n41387
751,urn:cts:compnov:bible.genesis:27.24,targum,ls.n46529
751,urn:cts:compnov:bible.genesis:27.24,targum,ls.n13804
751,urn:cts:compnov:bible.genesis:27.24,septuagint,ls.n13804
751,urn:cts:compnov:bible.genesis:27.24,septuagint,ls.n46529
752,urn:cts:compnov:bible.genesis:27.25,greek,lsj.n31161
752,urn:cts:compnov:bible.genesis:27.25,vulgate,ls.n23674
752,urn:cts:compnov:bible.genesis:27.25,targum,ls.n12664
752,urn:cts:compnov:bible.genesis:27.25,targum,ls.n5275
752,urn:cts:compnov:bible.genesis:27.25,septuagint,ls.n13804
752,urn:cts:compnov:bible.genesis:27.25,septuagint,ls.n12664
752,urn:cts:compnov:bible.genesis:27.25,septuagint,ls.n5275
753,urn:cts:compnov:bible.genesis:27.26,vulgate,ls.n13804
753,urn:cts:compnov:bible.genesis:27.26,vulgate,ls.n14599
753,urn:cts:compnov:bible.genesis:27.26,targum,ls.n13804
753,urn:cts:compnov:bible.genesis:27.26,septuagint,ls.n13804
754,urn:cts:compnov:bible.genesis:27.27,greek,lsj.n31161
754,urn:cts:compnov:bible.genesis:27.27,vulgate,ls.n46529
754,urn:cts:compnov:bible.genesis:27.27,vulgate,ls.n43681
754,urn:cts:compnov:bible.genesis:27.27,targum,ls.n46529
754,urn:cts:compnov:bible.genesis:27.27,septuagint,ls.n46529
754,urn:cts:compnov:bible.genesis:27.27,septuagint,ls.n13804
755,urn:cts:compnov:bible.genesis:27.28,vulgate,ls.n14599
755,urn:cts:compnov:bible.genesis:27.28,targum,ls.n14599
755,urn:cts:compnov:bible.genesis:27.28,septuagint,ls.n14599
756,urn:cts:compnov:bible.genesis:27.29,greek,lsj.n22209
756,urn:cts:compnov:bible.genesis:27.29,vulgate,ls.n43940
756,urn:cts:compnov:bible.genesis:27.29,vulgate,ls.n46529
756,urn:cts:compnov:bible.genesis:27.29,targum,ls.n43940
756,urn:cts:compnov:bible.genesis:27.29,targum,ls.n45870
756,urn:cts:compnov:bible.genesis:27.29,targum,ls.n46529
756,urn:cts:compnov:bible.genesis:27.29,targum,ls.n49372
756,urn:cts:compnov:bible.genesis:27.29,septuagint,ls.n43940
756,urn:cts:compnov:bible.genesis:27.29,septuagint,ls.n46529
757,urn:cts:compnov:bible.genesis:27.30,greek,lsj.n22209
757,urn:cts:compnov:bible.genesis:27.30,greek,lsj.n80140
757,urn:cts:compnov:bible.genesis:27.30,greek,lsj.n42827
757,urn:cts:compnov:bible.genesis:27.30,vulgate,ls.n50442
757,urn:cts:compnov:bible.genesis:27.30,targum,ls.n17516
757,urn:cts:compnov:bible.genesis:27.30,targum,ls.n46529
757,urn:cts:compnov:bible.genesis:27.30,septuagint,ls.n17516
757,urn:cts:compnov:bible.genesis:27.30,septuagint,ls.n46529
757,urn:cts:compnov:bible.genesis:27.30,septuagint,ls.n7622
758,urn:cts:compnov:bible.genesis:27.31,greek,lsj.n84234
758,urn:cts:compnov:bible.genesis:27.31,greek,lsj.n31161
758,urn:cts:compnov:bible.genesis:27.31,vulgate,ls.n13804
758,urn:cts:compnov:bible.genesis:27.31,targum,ls.n17516
758,urn:cts:compnov:bible.genesis:27.31,targum,ls.n13804
758,urn:cts:compnov:bible.genesis:27.31,septuagint,ls.n17516
758,urn:cts:compnov:bible.genesis:27.31,septuagint,ls.n13804
759,urn:cts:compnov:bible.genesis:27.32,greek,lsj.n31161
759,urn:cts:compnov:bible.genesis:27.32,greek,lsj.n31130
759,urn:cts:compnov:bible.genesis:27.32,vulgate,ls.n13804
759,urn:cts:compnov:bible.genesis:27.32,vulgate,ls.n46529
759,urn:cts:compnov:bible.genesis:27.32,vulgate,ls.n41387
759,urn:cts:compnov:bible.genesis:27.32,targum,ls.n46529
759,urn:cts:compnov:bible.genesis:27.32,targum,ls.n13804
759,urn:cts:compnov:bible.genesis:27.32,septuagint,ls.n13804
759,urn:cts:compnov:bible.genesis:27.32,septuagint,ls.n46529
760,urn:cts:compnov:bible.genesis:27.33,greek,lsj.n31161
760,urn:cts:compnov:bible.genesis:27.33,greek,lsj.n42827
760,urn:cts:compnov:bible.genesis:27.33,vulgate,ls.n11525
760,urn:cts:compnov:bible.genesis:27.33,vulgate,ls.n37193
760,urn:cts:compnov:bible.genesis:27.33,vulgate,ls.n46529
760,urn:cts:compnov:bible.genesis:27.33,vulgate,ls.n6614
760,urn:cts:compnov:bible.genesis:27.33,vulgate,ls.n12664
760,urn:cts:compnov:bible.genesis:27.33,vulgate,ls.n50442
760,urn:cts:compnov:bible.genesis:27.33,targum,ls.n46529
760,urn:cts:compnov:bible.genesis:27.33,targum,ls.n12664
760,urn:cts:compnov:bible.genesis:27.33,septuagint,ls.n13804
760,urn:cts:compnov:bible.genesis:27.33,septuagint,ls.n46529
761,urn:cts:compnov:bible.genesis:27.34,greek,lsj.n22209
761,urn:cts:compnov:bible.genesis:27.34,greek,lsj.n3398
761,urn:cts:compnov:bible.genesis:27.34,greek,lsj.n31161
761,urn:cts:compnov:bible.genesis:27.34,vulgate,ls.n4453
761,urn:cts:compnov:bible.genesis:27.34,vulgate,ls.n10628
761,urn:cts:compnov:bible.genesis:27.34,targum,ls.n13804
761,urn:cts:compnov:bible.genesis:27.34,septuagint,ls.n17516
761,urn:cts:compnov:bible.genesis:27.34,septuagint,ls.n46529
762,urn:cts:compnov:bible.genesis:27.35,greek,lsj.n31161
762,urn:cts:compnov:bible.genesis:27.35,greek,lsj.n42827
762,urn:cts:compnov:bible.genesis:27.35,greek,lsj.n61791
762,urn:cts:compnov:bible.genesis:27.35,vulgate,ls.n50442
762,urn:cts:compnov:bible.genesis:27.35,vulgate,ls.n363
762,urn:cts:compnov:bible.genesis:27.35,targum,ls.n363
762,urn:cts:compnov:bible.genesis:27.35,septuagint,ls.n363
763,urn:cts:compnov:bible.genesis:27.36,greek,lsj.n31161
763,urn:cts:compnov:bible.genesis:27.36,greek,lsj.n52571
763,urn:cts:compnov:bible.genesis:27.36,greek,lsj.n61791
763,urn:cts:compnov:bible.genesis:27.36,vulgate,ls.n46529
763,urn:cts:compnov:bible.genesis:27.36,vulgate,ls.n17964
763,urn:cts:compnov:bible.genesis:27.36,targum,ls.n46529
763,urn:cts:compnov:bible.genesis:27.36,targum,ls.n17964
763,urn:cts:compnov:bible.genesis:27.36,targum,ls.n13804
763,urn:cts:compnov:bible.genesis:27.36,septuagint,ls.n13804
763,urn:cts:compnov:bible.genesis:27.36,septuagint,ls.n25264
763,urn:cts:compnov:bible.genesis:27.36,septuagint,ls.n46529
763,urn:cts:compnov:bible.genesis:27.36,septuagint,ls.n17964
763,urn:cts:compnov:bible.genesis:27.36,septuagint,ls.n363
764,urn:cts:compnov:bible.genesis:27.37,greek,lsj.n31161
764,urn:cts:compnov:bible.genesis:27.37,greek,lsj.n84234
764,urn:cts:compnov:bible.genesis:27.37,vulgate,ls.n41387
764,urn:cts:compnov:bible.genesis:27.37,vulgate,ls.n10632
764,urn:cts:compnov:bible.genesis:27.37,vulgate,ls.n17516
764,urn:cts:compnov:bible.genesis:27.37,targum,ls.n41387
764,urn:cts:compnov:bible.genesis:27.37,targum,ls.n13804
764,urn:cts:compnov:bible.genesis:27.37,targum,ls.n12628
764,urn:cts:compnov:bible.genesis:27.37,targum,ls.n17516
764,urn:cts:compnov:bible.genesis:27.37,septuagint,ls.n41387
764,urn:cts:compnov:bible.genesis:27.37,septuagint,ls.n13804
764,urn:cts:compnov:bible.genesis:27.37,septuagint,ls.n17516
765,urn:cts:compnov:bible.genesis:27.38,greek,lsj.n31161
765,urn:cts:compnov:bible.genesis:27.38,greek,lsj.n31130
765,urn:cts:compnov:bible.genesis:27.38,vulgate,ls.n23674
765,urn:cts:compnov:bible.genesis:27.38,vulgate,ls.n20077
765,urn:cts:compnov:bible.genesis:27.38,targum,ls.n13804
765,urn:cts:compnov:bible.genesis:27.38,targum,ls.n46529
765,urn:cts:compnov:bible.genesis:27.38,targum,ls.n18355
765,urn:cts:compnov:bible.genesis:27.38,septuagint,ls.n13804
765,urn:cts:compnov:bible.genesis:27.38,septuagint,ls.n46529
765,urn:cts:compnov:bible.genesis:27.38,septuagint,ls.n18355
766,urn:cts:compnov:bible.genesis:27.39,greek,lsj.n31161
766,urn:cts:compnov:bible.genesis:27.39,vulgate,ls.n29781
766,urn:cts:compnov:bible.genesis:27.39,vulgate,ls.n13804
766,urn:cts:compnov:bible.genesis:27.39,targum,ls.n41387
766,urn:cts:compnov:bible.genesis:27.39,targum,ls.n46529
766,urn:cts:compnov:bible.genesis:27.39,septuagint,ls.n41387
766,urn:cts:compnov:bible.genesis:27.39,septuagint,ls.n13804
766,urn:cts:compnov:bible.genesis:27.39,septuagint,ls.n46529
767,urn:cts:compnov:bible.genesis:27.40,greek,lsj.n46123
767,urn:cts:compnov:bible.genesis:27.40,vulgate,ls.n46529
767,urn:cts:compnov:bible.genesis:27.40,vulgate,ls.n51238
767,urn:cts:compnov:bible.genesis:27.40,vulgate,ls.n43940
767,urn:cts:compnov:bible.genesis:27.40,vulgate,ls.n50442
767,urn:cts:compnov:bible.genesis:27.40,vulgate,ls.n44698
767,urn:cts:compnov:bible.genesis:27.40,targum,ls.n43940
767,urn:cts:compnov:bible.genesis:27.40,targum,ls.n46529
767,urn:cts:compnov:bible.genesis:27.40,septuagint,ls.n43940
767,urn:cts:compnov:bible.genesis:27.40,septuagint,ls.n46529
767,urn:cts:compnov:bible.genesis:27.40,septuagint,ls.n13201
768,urn:cts:compnov:bible.genesis:27.41,greek,lsj.n31161
768,urn:cts:compnov:bible.genesis:27.41,greek,lsj.n12973
768,urn:cts:compnov:bible.genesis:27.41,vulgate,ls.n13804
768,urn:cts:compnov:bible.genesis:27.41,vulgate,ls.n50442
768,urn:cts:compnov:bible.genesis:27.41,targum,ls.n20077
768,urn:cts:compnov:bible.genesis:27.41,targum,ls.n13804
768,urn:cts:compnov:bible.genesis:27.41,targum,ls.n24257
768,urn:cts:compnov:bible.genesis:27.41,septuagint,ls.n24885
768,urn:cts:compnov:bible.genesis:27.41,septuagint,ls.n46529
768,urn:cts:compnov:bible.genesis:27.41,septuagint,ls.n13804
769,urn:cts:compnov:bible.genesis:27.42,greek,lsj.n80557
769,urn:cts:compnov:bible.genesis:27.42,greek,lsj.n52571
769,urn:cts:compnov:bible.genesis:27.42,greek,lsj.n31161
769,urn:cts:compnov:bible.genesis:27.42,greek,lsj.n12973
769,urn:cts:compnov:bible.genesis:27.42,vulgate,ls.n31472
769,urn:cts:compnov:bible.genesis:27.42,vulgate,ls.n46529
769,urn:cts:compnov:bible.genesis:27.42,vulgate,ls.n29328
769,urn:cts:compnov:bible.genesis:27.42,vulgate,ls.n13804
769,urn:cts:compnov:bible.genesis:27.42,targum,ls.n46529
769,urn:cts:compnov:bible.genesis:27.42,targum,ls.n29328
769,urn:cts:compnov:bible.genesis:27.42,targum,ls.n13804
769,urn:cts:compnov:bible.genesis:27.42,targum,ls.n23837
769,urn:cts:compnov:bible.genesis:27.42,targum,ls.n24257
769,urn:cts:compnov:bible.genesis:27.42,septuagint,ls.n46529
769,urn:cts:compnov:bible.genesis:27.42,septuagint,ls.n29328
769,urn:cts:compnov:bible.genesis:27.42,septuagint,ls.n13804
769,urn:cts:compnov:bible.genesis:27.42,septuagint,ls.n32088
770,urn:cts:compnov:bible.genesis:27.43,vulgate,ls.n4453
770,urn:cts:compnov:bible.genesis:27.43,septuagint,ls.n4453
771,urn:cts:compnov:bible.genesis:27.44,greek,lsj.n72273
771,urn:cts:compnov:bible.genesis:27.44,vulgate,ls.n20088
771,urn:cts:compnov:bible.genesis:27.44,vulgate,ls.n15868
771,urn:cts:compnov:bible.genesis:27.44,vulgate,ls.n41284
771,urn:cts:compnov:bible.genesis:27.44,targum,ls.n20088
771,urn:cts:compnov:bible.genesis:27.44,septuagint,ls.n20088
771,urn:cts:compnov:bible.genesis:27.44,septuagint,ls.n15868
772,urn:cts:compnov:bible.genesis:27.45,greek,lsj.n84234
772,urn:cts:compnov:bible.genesis:27.45,greek,lsjx.n66860
772,urn:cts:compnov:bible.genesis:27.45,vulgate,ls.n7622
772,urn:cts:compnov:bible.genesis:27.45,vulgate,ls.n17516
772,urn:cts:compnov:bible.genesis:27.45,vulgate,ls.n29328
772,urn:cts:compnov:bible.genesis:27.45,targum,ls.n17516
772,urn:cts:compnov:bible.genesis:27.45,targum,ls.n29328
